m84045_240518_224402_s3/203882785/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.32),o:Agaricales(0.13),f:Hygrophoraceae(0.05),g:Dictyonema(0.04),s:Dictyonema_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/209784526/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.99),c:Leotiomycetes(0.97),o:Helotiales(0.94),f:Helotiales_fam_Incertae_sedis(0.80),g:Helotiales_gen_Incertae_sedis(0.80),s:Helotiales_sp(0.80)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiales_fam_Incertae_sedis,g:Helotiales_gen_Incertae_sedis,s:Helotiales_sp
m84045_240518_224402_s3/219156468/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.36),c:Sordariomycetes(0.11),o:Hypocreales(0.04),f:Hypocreaceae(0.04),g:Trichoderma(0.04),s:Trichoderma_harzianum(0.03)	+	k:Fungi
m84045_240518_224402_s3/229054329/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.48),c:Agaricomycetes(0.30),o:Agaricales(0.09),f:Hygrophoraceae(0.05),g:Dictyonema(0.04),s:Dictyonema_giganteum(0.02)	+	k:Fungi
m84045_240518_224402_s3/225121395/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.31),o:Agaricales(0.10),f:Hygrophoraceae(0.09),g:Dictyonema(0.08),s:Dictyonema_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/246547662/ccs;size=2	k:Fungi(1.00),p:Ascomycota(0.46),c:Sordariomycetes(0.16),o:Diaporthales(0.05),f:Stilbosporaceae(0.05),g:Stilbospora(0.05),s:Stilbospora_orientalis(0.05)	+	k:Fungi
m84045_240518_224402_s3/26220143/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.44),c:Agaricomycetes(0.32),o:Boletales(0.07),f:Boletaceae(0.04),g:Pulveroboletus(0.02),s:Pulveroboletus_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/27527514/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.40),c:Agaricomycetes(0.30),o:Agaricales(0.14),f:Hygrophoraceae(0.05),g:Dictyonema(0.04),s:Dictyonema_spongiosum(0.01)	+	k:Fungi
m84045_240518_224402_s3/32049089/ccs;size=3	k:Fungi(1.00),p:Ascomycota(0.39),c:Sordariomycetes(0.12),o:Diaporthales(0.04),f:Stilbosporaceae(0.04),g:Stilbospora(0.04),s:Stilbospora_orientalis(0.04)	+	k:Fungi
m84045_240518_224402_s3/32049202/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.37),c:Agaricomycetes(0.30),o:Agaricales(0.09),f:Hygrophoraceae(0.07),g:Dictyonema(0.06),s:Dictyonema_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/45419721/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.46),c:Agaricomycetes(0.29),o:Agaricales(0.12),f:Hygrophoraceae(0.08),g:Dictyonema(0.08),s:Dictyonema_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/77730439/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.41),c:Lecanoromycetes(0.18),o:Lecanorales(0.17),f:Lecanoraceae(0.13),g:Lecanora(0.13),s:Lecanora_mugosphagneti(0.13)	+	k:Fungi
m84045_240518_224402_s3/53742071/ccs;size=5	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/88344290/ccs;size=111	k:Fungi(1.00),p:Basidiomycota(0.38),c:Agaricomycetes(0.29),o:Agaricales(0.11),f:Hygrophoraceae(0.08),g:Dictyonema(0.08),s:Dictyonema_sp(0.06)	+	k:Fungi
m84045_240518_224402_s3/158732461/ccs;size=54	k:Fungi(1.00),p:Ascomycota(0.43),c:Sordariomycetes(0.15),o:Diaporthales(0.07),f:Stilbosporaceae(0.06),g:Stilbospora(0.06),s:Stilbospora_orientalis(0.06)	+	k:Fungi
m84045_240518_224402_s3/78644806/ccs;size=38	k:Fungi(1.00),p:Ascomycota(0.39),c:Sordariomycetes(0.14),o:Magnaporthales(0.04),f:Pyriculariaceae(0.04),g:Pyricularia(0.04),s:Pyricularia_oryzae(0.04)	+	k:Fungi
m84045_240518_224402_s3/103354848/ccs;size=33	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.29),o:Agaricales(0.11),f:Hygrophoraceae(0.07),g:Dictyonema(0.07),s:Dictyonema_sp(0.06)	+	k:Fungi
m84045_240518_224402_s3/12518473/ccs;size=4	k:Fungi(1.00),p:Ascomycota(0.36),c:Sordariomycetes(0.11),o:Hypocreales(0.03),f:Hypocreaceae(0.02),g:Trichoderma(0.02),s:Trichoderma_reesei(0.01)	+	k:Fungi
m84045_240518_224402_s3/131927177/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.42),c:Agaricomycetes(0.33),o:Agaricales(0.18),f:Hygrophoraceae(0.16),g:Dictyonema(0.14),s:Dictyonema_giganteum(0.06)	+	k:Fungi
m84045_240518_224402_s3/68290619/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.28),o:Cantharellales(0.05),f:Tulasnellaceae(0.03),g:Tulasnellaceae_gen_Incertae_sedis(0.02),s:Tulasnellaceae_sp(0.02)	+	k:Fungi
m84045_240518_224402_s3/79628850/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.40),c:Agaricomycetes(0.30),o:Boletales(0.11),f:Boletaceae(0.04),g:Pulveroboletus(0.03),s:Pulveroboletus_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/90641829/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Trechispora(1.00),s:Trechispora_microspora(0.93)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora,s:Trechispora_microspora
m84045_240518_224402_s3/107483591/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.30),o:Agaricales(0.11),f:Hygrophoraceae(0.10),g:Dictyonema(0.10),s:Dictyonema_sp(0.09)	+	k:Fungi
m84045_240518_224402_s3/150930051/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.34),c:Agaricomycetes(0.25),o:Agaricales(0.06),f:Hygrophoraceae(0.04),g:Dictyonema(0.03),s:Dictyonema_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/152765041/ccs;size=2	k:Fungi(1.00),p:Ascomycota(0.44),c:Lecanoromycetes(0.11),o:Lecanorales(0.07),f:Lecanoraceae(0.06),g:Lecanora(0.05),s:Lecanora_mugosphagneti(0.04)	+	k:Fungi
m84045_240518_224402_s3/170464121/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Atheliales(1.00),f:Atheliaceae(1.00),g:Piloderma(1.00),s:Piloderma_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Atheliales,f:Atheliaceae,g:Piloderma,s:Piloderma_sp
m84045_240518_224402_s3/188547770/ccs;size=2	k:Fungi(1.00),p:Ascomycota(0.40),c:Dothideomycetes(0.14),o:Venturiales(0.07),f:Sympoventuriaceae(0.07),g:Sympoventuriaceae_gen_Incertae_sedis(0.05),s:Sympoventuriaceae_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/234819524/ccs;size=7	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/23926211/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.96),c:Agaricomycetes(0.96),o:Agaricomycetes_ord_Incertae_sedis(0.59),f:Agaricomycetes_fam_Incertae_sedis(0.59),g:Agaricomycetes_gen_Incertae_sedis(0.59),s:Agaricomycetes_sp(0.59)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
m84045_240518_224402_s3/47449527/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Auriculariales(0.67),f:Auriculariales_fam_Incertae_sedis(0.67),g:Renatobasidium(0.67),s:Renatobasidium_sp(0.48)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
m84045_240518_224402_s3/61082001/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.35),c:Dothideomycetes(0.11),o:Pleosporales(0.05),f:Massariaceae(0.02),g:Massaria(0.02),s:Massaria_ulmi(0.01)	+	k:Fungi
m84045_240518_224402_s3/73274072/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.28),o:Agaricales(0.09),f:Hygrophoraceae(0.04),g:Dictyonema(0.03),s:Dictyonema_yunnanum(0.01)	+	k:Fungi
m84045_240518_224402_s3/92934074/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.43),c:Dothideomycetes(0.11),o:Pleosporales(0.08),f:Massariaceae(0.04),g:Massaria(0.04),s:Massaria_inquinans(0.03)	+	k:Fungi
m84045_240518_224402_s3/104993540/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/110757916/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(0.40),c:Agaricomycetes(0.31),o:Agaricales(0.08),f:Hygrophoraceae(0.06),g:Dictyonema(0.06),s:Dictyonema_sp(0.04)	+	k:Fungi
m84045_240518_224402_s3/139133681/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.32),o:Agaricales(0.07),f:Hygrophoraceae(0.04),g:Dictyonema(0.04),s:Dictyonema_giganteum(0.02)	+	k:Fungi
m84045_240518_224402_s3/125570447/ccs;size=399	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/140971548/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.37),c:Sordariomycetes(0.18),o:Hypocreales(0.08),f:Hypocreaceae(0.05),g:Trichoderma(0.04),s:Trichoderma_harzianum(0.02)	+	k:Fungi
m84045_240518_224402_s3/153878863/ccs;size=7	k:Fungi(1.00),p:Ascomycota(0.35),c:Sordariomycetes(0.09),o:Diaporthales(0.03),f:Stilbosporaceae(0.03),g:Stilbospora(0.03),s:Stilbospora_orientalis(0.03)	+	k:Fungi
m84045_240518_224402_s3/172493483/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycotina_cls_Incertae_sedis(1.00),o:Pezizomycotina_ord_Incertae_sedis(1.00),f:Pezizomycotina_fam_Incertae_sedis(1.00),g:Pezizomycotina_gen_Incertae_sedis(1.00),s:Pezizomycotina_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Pezizomycotina_cls_Incertae_sedis,o:Pezizomycotina_ord_Incertae_sedis,f:Pezizomycotina_fam_Incertae_sedis,g:Pezizomycotina_gen_Incertae_sedis,s:Pezizomycotina_sp
m84045_240518_224402_s3/191105216/ccs;size=3	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricomycetes_ord_Incertae_sedis(1.00),f:Agaricomycetes_fam_Incertae_sedis(1.00),g:Agaricomycetes_gen_Incertae_sedis(1.00),s:Agaricomycetes_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricomycetes_ord_Incertae_sedis,f:Agaricomycetes_fam_Incertae_sedis,g:Agaricomycetes_gen_Incertae_sedis,s:Agaricomycetes_sp
m84045_240518_224402_s3/209522270/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.29),o:Agaricales(0.12),f:Hygrophoraceae(0.06),g:Dictyonema(0.06),s:Dictyonema_giganteum(0.03)	+	k:Fungi
m84045_240518_224402_s3/234296179/ccs;size=2	k:Fungi(1.00),p:Ascomycota(0.39),c:Dothideomycetes(0.11),o:Pleosporales(0.07),f:Trematosphaeriaceae(0.03),g:Trematosphaeria(0.03),s:Trematosphaeria_sp(0.03)	+	k:Fungi
m84045_240518_224402_s3/124587827/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.35),c:Agaricomycetes(0.29),o:Agaricales(0.11),f:Hygrophoraceae(0.08),g:Dictyonema(0.06),s:Dictyonema_giganteum(0.02)	+	k:Fungi
m84045_240518_224402_s3/84085030/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Xenasmataceae(1.00),g:Xenasmatella(1.00),s:Xenasmatella_vaga(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Xenasmataceae,g:Xenasmatella,s:Xenasmatella_vaga
m84045_240518_224402_s3/61999913/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.40),c:Agaricomycetes(0.31),o:Geastrales(0.05),f:Geastraceae(0.05),g:Geastrum(0.05),s:Geastrum_rufescens(0.05)	+	k:Fungi
m84045_240518_224402_s3/49479804/ccs;size=14	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnella(0.87),s:Tulasnella_sp(0.87)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnella,s:Tulasnella_sp
m84045_240518_224402_s3/51055986/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.37),c:Sordariomycetes(0.08),o:Diaporthales(0.04),f:Stilbosporaceae(0.04),g:Stilbospora(0.04),s:Stilbospora_orientalis(0.04)	+	k:Fungi
m84045_240518_224402_s3/24251275/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/20974560/ccs;size=29	k:Fungi(1.00),p:Ascomycota(0.52),c:Dothideomycetes(0.16),o:Pleosporales(0.12),f:Massariaceae(0.08),g:Massaria(0.08),s:Massaria_inquinans(0.08)	+	k:Fungi
m84045_240518_224402_s3/173737960/ccs;size=10	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnellaceae_gen_Incertae_sedis(1.00),s:Tulasnellaceae_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnellaceae_gen_Incertae_sedis,s:Tulasnellaceae_sp
m84045_240518_224402_s3/55118393/ccs;size=6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Amylocorticiales(1.00),f:Amylocorticiaceae(1.00),g:Ceraceomyces(1.00),s:Ceraceomyces_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Amylocorticiales,f:Amylocorticiaceae,g:Ceraceomyces,s:Ceraceomyces_sp
m84045_240518_224402_s3/67111440/ccs;size=6	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricomycetes_ord_Incertae_sedis(0.59),f:Agaricomycetes_fam_Incertae_sedis(0.59),g:Agaricomycetes_gen_Incertae_sedis(0.59),s:Agaricomycetes_sp(0.59)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes
m84045_240518_224402_s3/138938163/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellales_fam_Incertae_sedis(1.00),g:Tremellales_gen_Incertae_sedis(1.00),s:Tremellales_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellales_fam_Incertae_sedis,g:Tremellales_gen_Incertae_sedis,s:Tremellales_sp
m84045_240518_224402_s3/108397882/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.39),c:Agaricomycetes(0.30),o:Boletales(0.09),f:Boletaceae(0.07),g:Phylloporus(0.02),s:Phylloporus_sp(0.01)	+	k:Fungi
m84045_240518_224402_s3/132978063/ccs;size=4	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Cantharellales(1.00),f:Tulasnellaceae(1.00),g:Tulasnellaceae_gen_Incertae_sedis(0.95),s:Tulasnellaceae_sp(0.95)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Tulasnellaceae,g:Tulasnellaceae_gen_Incertae_sedis,s:Tulasnellaceae_sp
m84045_240518_224402_s3/110759972/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_lucorum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_lucorum
m84045_240518_224402_s3/121375703/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Atheliales(1.00),f:Atheliales_fam_Incertae_sedis(1.00),g:Atheliales_gen_Incertae_sedis(1.00),s:Atheliales_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Atheliales,f:Atheliales_fam_Incertae_sedis,g:Atheliales_gen_Incertae_sedis,s:Atheliales_sp
m84045_240518_224402_s3/171377789/ccs;size=1	k:Fungi(1.00),p:Ascomycota(0.42),c:Sordariomycetes(0.14),o:Diaporthales(0.05),f:Stilbosporaceae(0.05),g:Stilbospora(0.05),s:Stilbospora_orientalis(0.05)	+	k:Fungi
m84045_240518_224402_s3/28639525/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.41),c:Agaricomycetes(0.33),o:Agaricales(0.11),f:Hygrophoraceae(0.08),g:Dictyonema(0.07),s:Dictyonema_sp(0.06)	+	k:Fungi
m84045_240518_224402_s3/20119799/ccs;size=9	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/35258971/ccs;size=130	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/49021956/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.36),o:Agaricales(0.11),f:Hygrophoraceae(0.10),g:Dictyonema(0.10),s:Dictyonema_sp(0.07)	+	k:Fungi
m84045_240518_224402_s3/70062586/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.42),c:Agaricomycetes(0.38),o:Agaricales(0.11),f:Hygrophoraceae(0.07),g:Dictyonema(0.07),s:Dictyonema_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/57477877/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/71500649/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/36373808/ccs;size=18	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Herpotrichiellaceae_gen_Incertae_sedis(0.74),s:Herpotrichiellaceae_sp(0.74)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae
m84045_240518_224402_s3/100272008/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/111217788/ccs;size=2	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:Hymenochaetales_fam_Incertae_sedis(1.00),g:Hymenochaetales_gen_Incertae_sedis(1.00),s:Hymenochaetales_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Hymenochaetales,f:Hymenochaetales_fam_Incertae_sedis,g:Hymenochaetales_gen_Incertae_sedis,s:Hymenochaetales_sp
m84045_240518_224402_s3/126093775/ccs;size=5	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/129569636/ccs;size=2	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/173281102/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Trechisporales(1.00),f:Hydnodontaceae(1.00),g:Sistotremastrum(1.00),s:Sistotremastrum_suecicum(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Sistotremastrum,s:Sistotremastrum_suecicum
m84045_240518_224402_s3/179312458/ccs;size=23	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Rhinocladiella(0.89),s:Rhinocladiella_sp(0.89)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Rhinocladiella,s:Rhinocladiella_sp
m84045_240518_224402_s3/191501026/ccs;size=5	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_sp
m84045_240518_224402_s3/19729169/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliaceae(1.00),g:Orbilia(1.00),s:Orbilia_tremulae(1.00)	+	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia,s:Orbilia_tremulae
m84045_240518_224402_s3/218304392/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(0.43),c:Agaricomycetes(0.30),o:Agaricales(0.10),f:Hygrophoraceae(0.06),g:Dictyonema(0.06),s:Dictyonema_sp(0.05)	+	k:Fungi
m84045_240518_224402_s3/213061178/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/237766762/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellales_fam_Incertae_sedis(1.00),g:Tremellales_gen_Incertae_sedis(1.00),s:Tremellales_sp(1.00)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellales_fam_Incertae_sedis,g:Tremellales_gen_Incertae_sedis,s:Tremellales_sp
m84045_240518_224402_s3/86443996/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Xenasmataceae(1.00),g:Xenasmatella(1.00),s:Xenasmatella_tulasnelloidea(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Xenasmataceae,g:Xenasmatella,s:Xenasmatella_tulasnelloidea
m84045_240518_224402_s3/133170608/ccs;size=1	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_laricicola(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora,s:Cladophialophora_laricicola
m84045_240518_224402_s3/141692588/ccs;size=1	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Cuniculitremaceae(0.97),g:Fellomyces(0.97),s:Fellomyces_horovitziae(0.96)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Fellomyces,s:Fellomyces_horovitziae
